Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
600109,国金证券,2026-08-06,8.7,-1.02%,趋势: 高于MA20,8.61,8.63,0.92X
000680,山推股份,2026-08-06,11.16,-0.45%,趋势: 高于MA20,10.64,10.71,0.78X
002198,嘉应制药,2026-08-14,3.44,0.29%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.25,3.43,1.06X
603305,旭升集团,2026-08-14,11.67,-0.93%,趋势: 高于MA20,11.40,12.80,1.03X
600828,茂业商业,2026-08-28,4.09,1.74%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.97,3.83,1.04X
603278,大业股份,2026-08-14,9.53,-0.42%,趋势: 高于MA20,8.94,10.75,0.75X
002207,准油股份,2026-08-06,6.01,0.50%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.62,7.10,0.72X
002279,久其软件,2026-08-14,7.27,3.71%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.64X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.62,6.45,1.64X
600773,西藏城投,2026-08-28,11.27,4.45%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.99,12.12,1.19X
600530,交大昂立,2026-08-28,3.9,3.45%,量能: 放量 (1.68X) | 动量: 突破转强 (阳线上穿5/10),3.91,4.94,1.68X
002098,浔兴股份,2026-08-14,7.09,1.00%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.62,6.83,1.42X
002560,通达股份,2026-08-14,6.4,-0.93%,趋势: 高于MA20,6.16,7.33,0.89X
002612,朗姿股份,2026-08-06,15.26,2.42%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.90,12.99,0.80X
601163,三角轮胎,2026-08-06,13.31,0.38%,"形态: 两连阴 (-1.26%, -0.45%) | 趋势: 高于MA20",12.91,13.42,1.02X
600025,华能水电,2026-08-06,9.75,0.00%,"形态: 两连阴 (-1.78%, -1.91%)",9.95,9.64,0.79X
600589,大位科技,2026-08-14,8.37,2.20%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.68,9.21,1.20X
600226,亨通股份,2026-08-14,6.31,3.61%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.66,7.28,1.23X
600596,新安股份,2026-08-14,10.76,0.56%,趋势: 高于MA20,10.46,12.84,0.75X
600249,两面针,2026-08-06,5.11,0.39%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.90,5.04,1.09X
002635,安洁科技,2026-08-06,14.85,1.37%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.11,16.88,0.84X
000510,新金路,2026-08-28,17.73,1.84%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16.43,18.28,1.20X
603316,诚邦股份,2026-08-06,13.74,2.08%,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),13.91,18.82,0.94X
603871,嘉友国际,2026-08-28,13.71,1.41%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.73,12.01,0.67X
002617,露笑科技,2026-08-14,6.29,-0.63%,趋势: 高于MA20,6.14,7.98,0.81X
603725,天安新材,2026-08-06,10.47,3.25%,动量: 突破转强 (阳线上穿5/10),11.61,11.78,0.85X
603029,天鹅股份,2026-08-06,14.91,0.74%,"形态: 两连阴 (-0.07%, -0.20%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",14.05,15.49,0.86X
000555,神州信息,2026-08-06,11.16,0.81%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.43,11.40,0.94X
603660,苏州科达,2026-08-06,10.9,4.21%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.02,11.04,0.90X
603527,众源新材,2026-08-06,9.82,1.76%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.25,11.79,1.16X
603125,常青科技,2026-08-06,23.0,1.72%,量能: 放量 (1.56X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),21.61,25.30,1.56X
600330,天通股份,2026-08-28,28.94,-0.72%,形态: 10日内有涨停 | 趋势: 高于MA20,24.79,25.41,1.12X
002204,大连重工,2026-08-14,5.34,-0.19%,趋势: 高于MA20,5.32,5.48,0.76X
000537,中绿电,2026-08-06,7.6,-1.94%,"形态: 两连阴 (-0.89%, -0.77%) | 趋势: 高于MA20",7.57,8.59,0.99X
601007,金陵饭店,2026-08-06,6.56,0.15%,"形态: 两连阴 (-1.35%, -0.46%) | 趋势: 高于MA20",6.41,6.57,0.79X
002366,融发核电,2026-08-14,6.03,0.50%,"形态: 10日内有涨停 | 形态: 两连阴 (-1.91%, -2.44%) | 趋势: 高于MA20",5.87,5.94,0.66X
603020,爱普股份,2026-08-06,10.11,0.10%,动量: 突破转强 (阳线上穿5/10),10.33,11.49,0.95X
002659,凯文教育,2026-08-06,4.66,-6.80%,形态: 10日内有涨停 | 趋势: 高于MA20,4.17,4.22,1.01X
002349,精华制药,2026-08-06,6.66,-0.30%,趋势: 多头排列 (5>20>60),6.73,6.69,0.95X
002442,龙星科技,2026-08-06,4.98,0.20%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.70,5.40,0.99X
002045,国光电器,2026-08-28,9.1,1.56%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.11%, -0.44%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",8.66,8.27,1.27X
000530,冰山冷热,2026-08-06,5.02,0.00%,趋势: 高于MA20,4.83,5.42,0.89X
002743,富煌钢构,2026-08-06,3.89,1.30%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.63,4.22,0.77X
002286,保龄宝,2026-08-06,8.07,0.25%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.81,8.55,0.96X
603111,康尼机电,2026-08-06,5.79,-0.52%,趋势: 高于MA20,5.78,6.04,0.72X
600819,耀皮玻璃,2026-08-06,5.42,-0.37%,趋势: 高于MA20,5.13,6.03,0.92X
002780,三夫户外,2026-08-06,13.15,0.31%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.59,13.36,0.71X
002015,协鑫能科,2026-08-06,15.75,-2.30%,形态: 10日内有涨停 | 趋势: 高于MA20,14.68,17.84,0.78X
605077,华康股份,2026-08-14,10.93,-0.55%,趋势: 高于MA20,10.76,12.16,0.80X
603960,克来机电,2026-08-14,16.3,-0.37%,趋势: 高于MA20,15.35,17.93,1.05X
002363,隆基机械,2026-08-14,6.46,-0.15%,趋势: 高于MA20,6.24,6.49,0.75X
605208,永茂泰,2026-08-14,13.83,1.47%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.85,14.87,0.80X
600267,海正药业,2026-08-06,11.92,-0.75%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,11.79,10.77,1.19X
600834,申通地铁,2026-08-06,7.36,0.41%,"形态: 两连阴 (-0.81%, -0.68%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",7.06,7.22,0.73X
600986,浙文互联,2026-08-14,7.87,-1.62%,趋势: 高于MA20,7.49,7.61,0.97X
603916,苏博特,2026-08-06,10.84,4.53%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.02,12.72,1.18X
002960,青鸟消防,2026-08-14,8.2,-1.44%,趋势: 高于MA20,8.00,8.38,0.77X
000888,峨眉山Ａ,2026-08-06,9.69,-0.41%,"形态: 两连阴 (-1.31%, -0.31%) | 趋势: 高于MA20",9.54,9.76,0.89X
600903,贵州燃气,2026-08-06,6.36,0.16%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.07,7.59,0.80X
001872,招商港口,2026-08-06,22.05,0.46%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,21.70,21.38,0.75X
601136,首创证券,2026-08-06,14.69,-0.94%,"形态: 两连阴 (-0.80%, -0.67%) | 趋势: 高于MA20",14.32,14.51,0.66X
600061,国投资本,2026-08-06,6.42,-1.68%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.46%, -0.15%)",6.49,6.48,1.10X
603903,中持股份,2026-08-28,13.95,-0.21%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.63%, -0.85%) | 趋势: 高于MA20",13.47,13.09,0.54X
600583,海油工程,2026-08-06,5.6,-0.18%,"形态: 两连阴 (-1.05%, -0.71%) | 趋势: 高于MA20",5.50,5.53,0.82X
002406,远东传动,2026-08-14,6.78,-0.15%,趋势: 高于MA20,6.58,7.08,0.82X
603017,中衡设计,2026-08-14,9.5,-0.11%,趋势: 高于MA20,9.05,10.17,0.78X
600846,同济科技,2026-08-28,11.89,0.42%,动量: 突破转强 (阳线上穿5/10),12.07,11.20,0.70X
000830,鲁西化工,2026-08-14,11.92,-0.33%,"形态: 两连阴 (-0.40%, -4.09%)",12.60,12.63,0.57X
603356,华菱精工,2026-08-14,16.67,1.77%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.81,16.18,0.86X
002186,全 聚 德,2026-08-06,9.26,0.76%,"形态: 两连阴 (-1.49%, -0.43%) | 趋势: 高于MA20",8.95,9.12,0.71X
600299,安迪苏,2026-08-06,8.69,2.84%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.19,9.42,1.45X
603210,泰鸿万立,2026-08-06,13.56,-1.02%,趋势: 高于MA20,13.39,13.99,0.99X
603858,步长制药,2026-08-06,15.43,-1.47%,"形态: 两连阴 (-1.00%, -0.89%)",15.75,15.39,0.76X
603680,今创集团,2026-08-14,10.17,0.30%,"形态: 两连阴 (-0.19%, -3.34%) | 趋势: 高于MA20",9.94,10.59,0.68X
600559,老白干酒,2026-08-06,12.04,-0.74%,"形态: 两连阴 (-2.00%, -1.06%) | 趋势: 高于MA20",11.87,12.13,1.11X
002678,珠江钢琴,2026-08-06,4.47,0.22%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.20,4.93,0.84X
601398,工商银行,2026-08-28,7.86,0.51%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,7.70,7.54,0.81X
603378,亚士创能,2026-08-06,5.34,3.29%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.57%, -1.52%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",5.07,5.28,1.22X
000755,山西高速,2026-08-28,4.83,1.47%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.74,4.64,1.12X
002675,东诚药业,2026-08-14,13.17,-1.05%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,12.88,12.65,0.77X
000910,大亚圣象,2026-08-06,5.29,1.15%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.14,5.70,0.89X
002614,奥佳华,2026-08-06,4.78,0.21%,"形态: 两连阴 (-0.21%, -0.42%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",4.64,4.84,0.96X
605189,富春染织,2026-08-14,16.14,1.13%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.57%, -3.21%) | 趋势: 高于MA20",15.67,14.62,0.58X
600000,浦发银行,2026-08-06,9.29,0.32%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.39%, -1.49%) | 趋势: 高于MA20",9.20,9.14,0.73X
600359,新农开发,2026-08-28,7.51,0.54%,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.27X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.46,6.05,2.27X
003015,日久光电,2026-08-06,11.75,6.72%,量能: 放量 (2.09X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.69,12.11,2.09X
600661,昂立教育,2026-08-06,9.33,-4.11%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.14,8.10,0.79X
600855,航天长峰,2026-08-14,12.68,-0.47%,趋势: 高于MA20,12.20,13.72,0.70X
002333,罗普斯金,2026-08-14,5.57,0.72%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,5.29,5.04,0.76X
002629,仁智股份,2026-08-28,4.89,0.20%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.72,4.57,1.12X
002361,神剑股份,2026-08-14,11.92,0.25%,形态: 10日内有涨停 | 趋势: 高于MA20,10.45,13.24,0.59X
600883,博闻科技,2026-08-06,7.46,2.19%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.91,7.66,0.86X
603093,南华期货,2026-08-06,18.03,-0.88%,趋势: 高于MA20,17.09,19.26,1.05X
603158,腾龙股份,2026-08-14,10.76,4.16%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.60,11.90,0.99X
002727,一心堂,2026-08-06,11.31,-0.09%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.21%, -1.82%) | 趋势: 高于MA20",11.26,11.14,1.17X
600435,北方导航,2026-08-14,10.8,1.79%,量能: 放量 (1.77X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.50,11.17,1.77X
000791,甘肃能源,2026-08-06,7.77,-1.77%,趋势: 高于MA20,7.65,8.34,0.97X
600776,东方通信,2026-08-14,12.95,0.94%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.42,13.67,0.96X
002278,神开股份,2026-08-14,8.07,1.00%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.75,8.10,1.31X
002351,漫步者,2026-08-06,10.25,-1.06%,"形态: 两连阴 (-1.69%, -0.86%) | 趋势: 高于MA20",10.03,10.24,0.79X
600351,亚宝药业,2026-08-06,6.66,-1.48%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.43%, -1.74%) | 趋势: 高于MA20",6.58,6.33,0.72X
600552,凯盛科技,2026-08-28,17.88,-1.16%,趋势: 高于MA20,17.79,20.30,1.04X
000788,北大医药,2026-08-06,5.25,-0.19%,趋势: 高于MA20,5.25,5.28,0.99X
600774,汉商集团,2026-08-06,6.86,2.54%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.48,6.95,0.87X
600965,福成股份,2026-08-14,2.59,-2.26%,趋势: 高于MA20,2.56,2.85,0.99X
603336,宏辉果蔬,2026-08-06,10.18,3.46%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.65,9.13,0.91X
603922,金鸿顺,2026-08-06,11.16,4.30%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.84,13.47,1.12X
000050,深天马Ａ,2026-08-28,6.72,0.75%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.62,7.52,0.99X
601939,建设银行,2026-08-06,10.11,1.51%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.35%, -1.39%)",10.28,10.11,0.92X
603023,威帝股份,2026-08-06,3.87,0.00%,趋势: 高于MA20,3.57,3.99,1.14X
600586,金晶科技,2026-08-14,4.15,-0.72%,趋势: 高于MA20,4.13,4.48,0.88X
603367,辰欣药业,2026-08-06,14.7,1.10%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.43,13.92,1.25X
603676,卫信康,2026-08-06,8.9,1.48%,"形态: 两连阴 (-0.56%, -0.45%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",8.81,8.95,0.97X
601882,海天精工,2026-08-14,20.3,-1.74%,趋势: 高于MA20,19.27,20.01,0.68X
600191,华资实业,2026-08-28,11.07,-1.16%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,10.74,10.03,0.52X
002469,三维化学,2026-08-06,5.9,1.20%,"形态: 两连阴 (-0.34%, -0.68%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",5.65,6.14,0.91X
002441,众业达,2026-08-14,7.97,-0.50%,趋势: 高于MA20,7.86,8.31,0.78X
002037,保利联合,2026-08-28,6.99,0.72%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.98,6.57,0.86X
605008,长鸿高科,2026-08-28,12.8,-1.84%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,12.28,11.82,0.63X
603730,岱美股份,2026-08-14,10.07,-1.37%,趋势: 高于MA20,9.98,11.43,0.69X
600371,万向德农,2026-08-28,11.54,10.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.00,7.11,0.16X
603518,锦泓集团,2026-08-28,8.08,0.75%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.06,7.90,0.75X
000917,电广传媒,2026-08-06,7.07,-1.94%,趋势: 高于MA20,6.71,7.16,0.98X
002878,元隆雅图,2026-08-06,12.53,-0.56%,趋势: 高于MA20,11.61,13.25,0.78X
002490,山东墨龙,2026-08-06,7.67,2.13%,动量: 突破转强 (阳线上穿5/10),7.71,7.67,0.96X
600768,宁波富邦,2026-08-14,15.82,5.82%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.88,15.05,1.42X
603706,东方环宇,2026-08-06,19.05,0.95%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.81,20.20,0.94X
600997,开滦股份,2026-08-06,5.56,-0.71%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,5.36,5.31,1.22X
601608,中信重工,2026-08-14,4.83,-0.82%,趋势: 高于MA20,4.72,5.02,0.87X
603107,上海汽配,2026-08-06,12.09,-1.63%,趋势: 高于MA20,11.64,12.39,0.53X
603712,七一二,2026-08-14,12.01,0.50%,趋势: 高于MA20,11.69,12.77,0.88X
002009,天奇股份,2026-08-14,17.74,0.34%,趋势: 高于MA20,16.91,19.42,0.74X
603169,兰石重装,2026-08-06,6.98,-1.55%,趋势: 高于MA20,6.39,7.24,0.65X
600373,中文传媒,2026-08-06,7.31,-2.40%,"形态: 两连阴 (-0.91%, -1.71%) | 趋势: 高于MA20",7.25,7.36,0.98X
002342,巨力索具,2026-08-14,8.19,-0.12%,趋势: 高于MA20,7.65,9.29,0.80X
603289,泰瑞机器,2026-08-06,8.3,0.97%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.98,9.12,1.10X
603528,多伦科技,2026-08-06,6.4,0.47%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.86,6.50,1.18X
002065,东华软件,2026-08-06,7.45,-1.72%,趋势: 高于MA20,7.05,7.32,0.72X
600983,惠而浦,2026-08-06,7.85,-0.38%,趋势: 高于MA20,7.56,7.97,0.56X
600738,丽尚国潮,2026-08-28,4.2,1.94%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.05,3.91,0.95X
603602,纵横通信,2026-08-14,11.73,-0.09%,趋势: 高于MA20,10.62,11.67,0.89X
603956,威派格,2026-08-06,7.0,1.16%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.04,5.71,1.02X
600197,伊力特,2026-08-14,10.46,-0.76%,趋势: 高于MA20,10.36,10.59,0.85X
601226,华电科工,2026-08-06,6.27,-0.16%,趋势: 高于MA20,5.93,6.85,0.80X
603993,洛阳钼业,2026-08-06,20.37,-0.49%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,18.83,18.70,1.26X
603106,恒银科技,2026-08-06,10.04,9.97%,量能: 放量 (2.27X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.07,7.44,2.27X
603326,我乐家居,2026-08-06,6.64,1.84%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.16,6.78,0.63X
002969,嘉美包装,2026-08-14,14.02,-1.82%,趋势: 高于MA20,12.61,14.46,0.81X
002698,博实股份,2026-08-14,12.72,-9.01%,趋势: 多头排列 (5>20>60),13.02,12.61,1.22X
000058,深 赛 格,2026-08-14,6.73,-1.90%,趋势: 高于MA20,6.55,6.85,0.91X
603206,嘉环科技,2026-08-06,15.04,-3.22%,量能: 放量 (1.95X) | 形态: 10日内有涨停 | 趋势: 高于MA20,13.43,16.03,1.95X
000554,泰山石油,2026-08-06,6.53,1.40%,"形态: 两连阴 (-0.31%, -0.46%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",6.42,6.50,1.00X
000630,铜陵有色,2026-08-28,6.76,0.00%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,6.60,6.48,0.97X
002739,万达电影,2026-08-06,8.95,0.56%,动量: 突破转强 (阳线上穿5/10),9.11,9.04,1.34X
002582,好想你,2026-08-28,10.71,3.98%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.52,9.63,1.44X
000543,皖能电力,2026-08-06,7.81,-1.64%,"形态: 两连阴 (-1.35%, -1.24%)",7.88,8.29,1.31X
603787,新日股份,2026-08-06,10.07,-0.30%,"形态: 两连阴 (-1.63%, -1.66%) | 趋势: 高于MA20",9.61,9.94,0.72X
600995,南网储能,2026-08-06,12.68,-1.78%,"形态: 两连阴 (-0.46%, -0.92%) | 趋势: 高于MA20",12.52,13.28,1.00X
600173,卧龙新能,2026-08-06,6.34,0.48%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.93,6.37,1.12X
600749,西藏旅游,2026-08-14,13.9,-1.77%,趋势: 高于MA20,13.87,14.45,0.80X
002137,实益达,2026-08-14,7.96,0.51%,趋势: 高于MA20,7.45,9.20,0.88X
002805,丰元股份,2026-08-14,19.95,-0.25%,趋势: 高于MA20,17.77,21.63,0.94X
601872,招商轮船,2026-08-14,17.05,-0.47%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,16.58,16.24,0.55X
600148,长春一东,2026-08-14,15.28,0.73%,趋势: 高于MA20,14.67,15.12,0.82X
600510,黑牡丹,2026-08-14,6.67,-1.33%,趋势: 高于MA20,6.40,7.21,0.92X
002203,海亮股份,2026-08-28,19.75,-2.66%,量能: 放量 (1.68X) | 趋势: 高于MA20,19.32,20.12,1.68X
603058,永吉股份,2026-08-14,9.77,-0.71%,形态: 10日内有涨停 | 趋势: 高于MA20,9.26,9.33,0.65X
601111,中国国航,2026-08-06,6.13,-0.97%,趋势: 高于MA20,6.03,6.30,0.83X
600161,天坛生物,2026-08-06,12.25,-2.23%,"形态: 两连阴 (-1.16%, -1.96%)",12.51,12.62,1.37X
002973,侨银股份,2026-08-28,12.57,1.62%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.40,10.98,0.94X
600703,三安光电,2026-08-14,13.58,0.52%,趋势: 高于MA20,12.77,15.65,0.77X
002062,宏润建设,2026-08-14,8.17,5.97%,量能: 放量 (1.72X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.57,7.74,1.72X
002258,利尔化学,2026-08-14,13.58,-0.95%,"形态: 两连阴 (-0.28%, -3.38%)",14.30,13.56,0.78X
603213,镇洋发展,2026-08-06,14.07,1.52%,"形态: 两连阴 (-0.07%, -0.22%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",13.91,14.06,1.35X
600350,山东高速,2026-08-06,10.81,0.28%,"形态: 两连阴 (-3.28%, -1.28%)",11.54,11.49,0.94X
001387,雪祺电气,2026-08-06,11.73,0.86%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.33,12.39,0.83X
003000,劲仔食品,2026-08-06,10.65,-0.56%,"形态: 两连阴 (-1.64%, -0.56%) | 趋势: 高于MA20",10.41,10.50,0.57X
002753,永东股份,2026-08-06,6.2,1.47%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.96,6.26,1.07X
000411,英特集团,2026-08-06,9.59,0.74%,"形态: 两连阴 (-0.21%, -0.83%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",9.42,10.18,1.31X
000928,中钢国际,2026-08-06,5.11,-1.16%,"形态: 两连阴 (-1.89%, -0.39%) | 趋势: 高于MA20",5.06,5.49,0.95X
002193,如意集团,2026-08-06,4.09,4.34%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.86,4.40,1.36X
600827,百联股份,2026-08-06,7.74,-1.28%,"形态: 两连阴 (-1.73%, -1.38%)",7.76,7.91,0.99X
002909,集泰股份,2026-08-28,5.47,1.86%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.56X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.17,5.05,1.56X
600663,陆家嘴,2026-08-06,9.06,2.60%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.42,7.04,0.76X
600284,浦东建设,2026-08-06,5.16,-0.39%,"形态: 两连阴 (-0.95%, -1.15%) | 趋势: 高于MA20",5.00,5.48,0.69X
603116,红蜻蜓,2026-08-06,5.96,1.02%,量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.50,6.41,1.53X
600318,新力金融,2026-08-06,6.62,1.07%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.25,6.49,1.16X
600063,皖维高新,2026-08-28,5.93,1.54%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.91,6.59,1.43X
000025,特  力Ａ,2026-08-06,15.15,-0.85%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.83%, -1.67%) | 趋势: 高于MA20",14.27,14.61,0.76X
605007,五洲特纸,2026-08-14,15.38,0.00%,趋势: 多头排列 (5>20>60),15.40,14.45,0.71X
603937,丽岛新材,2026-08-06,11.12,2.49%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.16,12.97,1.00X
603999,读者传媒,2026-08-06,5.53,-0.54%,趋势: 高于MA20,5.33,5.63,0.76X
600028,中国石化,2026-08-28,5.46,3.21%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.56%, -0.75%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",5.15,4.98,1.00X
601919,中远海控,2026-08-28,16.88,-1.34%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,16.12,14.97,0.87X
